BASEBALL

{'id': '2211792', 'name_brief': 'A. A.', 'first_name': 'Albert', 'last_name': 'Abreu', 'position': 'SP', 'age': 22}
{'id': '2130323', 'name_brief': 'C. Parkey', 'first_name': 'Cody', 'last_name': 'Parkey', 'position': 'K', 'age': 26}
{'id': '1984088', 'name_brief': 'W. Parks', 'first_name': 'Will', 'last_name': 'Parks', 'position': 'DB', 'age': 23}
{'id': '2174789', 'name_brief': 'D. Parms', 'first_name': 'Damian', 'last_name': 'Parms', 'position': 'DB', 'age': 25}
{'id': '1759756', 'name_brief': 'D. Parry', 'first_name': 'David', 'last_name': 'Parry', 'position': 'DL', 'age': 26}
{'id': '1989197', 'name_brief': 'Z. Pascal', 'first_name': 'Zach', 'last_name': 'Pascal', 'position': 'WR', 'age': 23}
{'id': '2132784', 'name_brief': 'T. Patmon', 'first_name': 'Tyler', 'last_name': 'Patmon', 'position': 'DB', 'age': 27}
{'id': '2818910', 'name_brief': 'T. Patrick', 'first_name': 'Tim', 'last_name': 'Patrick', 'position': 'WR', 'age': 24}
{'id': '1996183', 'name_brief': 'C. Patterson', 'first_name': 'Cordarrelle', 'last_name': 'Patterson', 'position': 'WR', 'age': 27}
{'id': '2820096', 'name_brief': 'A. Patton', 'first_name': 'Andre', 'last_name': 'Patton', 'position': 'WR', 'age': 23}
{'id': '1824467', 'name_brief': 'Q. Patton', 'first_name': 'Quinton', 'last_name': 'Patton', 'position': 'WR', 'age': 27}
{'id': '1272502', 'name_brief': 'N. Paul', 'first_name': 'Niles', 'last_name': 'Paul', 'position': 'TE', 'age': 28}
{'id': '559624', 'name_brief': 'L. Paulsen', 'first_name': 'Logan', 'last_name': 'Paulsen', 'position': 'TE', 'age': 31}
{'id': '2819137', 'name_brief': 'D. Payne', 'first_name': 'Donald', 'last_name': 'Payne', 'position': 'LB', 'age': 23}
{'id': '1850735', 'name_brief': 'C. Peake', 'first_name': 'Charone', 'last_name': 'Peake', 'position': 'WR', 'age': 25}
{'id': '2828772', 'name_brief': 'C. Pearson', 'first_name': 'Colby', 'last_name': 'Pearson', 'position': 'WR', 'age': 23}
{'id': '515634', 'name_brief': 'C. Peerman', 'first_name': 'Cedric', 'last_name': 'Peerman', 'position': 'RB', 'age': 31}
{'id': '517256', 'name_brief': 'D. Peko', 'first_name': 'Domata', 'last_name': 'Peko', 'position': 'DL', 'age': 33}
{'id': '2160958', 'name_brief': 'K. Peko', 'first_name': 'Kyle', 'last_name': 'Peko', 'position': 'DL', 'age': 24}
{'id': '2131536', 'name_brief': 'C. Pelon', 'first_name': 'Claude', 'last_name': 'Pelon', 'position': 'DL', 'age': 25}
{'id': '2130184', 'name_brief': 'M. Pennel', 'first_name': 'Mike', 'last_name': 'Pennel', 'position': 'DL', 'age': 26}
{'id': '2237090', 'name_brief': 'E. Penny', 'first_name': 'Elijhaa', 'last_name': 'Penny', 'position': 'RB', 'age': 24}
{'id': '2136536', 'name_brief': 'J. Peppers', 'first_name': 'Jabrill', 'last_name': 'Peppers', 'position': 'DB', 'age': 22}
{'id': '302214', 'name_brief': 'J. Peppers', 'first_name': 'Julius', 'last_name': 'Peppers', 'position': 'DL', 'age': 38}
{'id': '2059176', 'name_brief': 'W. Pericak', 'first_name': 'Will', 'last_name': 'Pericak', 'position': 'C', 'age': 28}
{'id': '2131148', 'name_brief': 'S. Perine', 'first_name': 'Samaje', 'last_name': 'Perine', 'position': 'RB', 'age': 22}
{'id': '1884450', 'name_brief': 'J. Perkins', 'first_name': 'Josh', 'last_name': 'Perkins', 'position': 'TE', 'age': 24}
{'id': '1996577', 'name_brief': 'P. Perkins', 'first_name': 'Paul', 'last_name': 'Perkins', 'position': 'RB', 'age': 23}
{'id': '1984950', 'name_brief': 'B. Perriman', 'first_name': 'Breshad', 'last_name': 'Perriman', 'position': 'WR', 'age': 24}
{'id': '1983790', 'name_brief': 'J. Perry', 'first_name': 'Joshua', 'last_name': 'Perry', 'position': 'LB', 'age': 23}
{'id': '1631896', 'name_brief': 'N. Perry', 'first_name': 'Nick', 'last_name': 'Perry', 'position': 'LB', 'age': 27}
{'id': '2132668', 'name_brief': 'S. Perry', 'first_name': 'Senorise', 'last_name': 'Perry', 'position': 'RB', 'age': 26}
{'id': '1860814', 'name_brief': 'D. Perryman', 'first_name': 'Denzel', 'last_name': 'Perryman', 'position': 'LB', 'age': 25}
{'id': '1984209', 'name_brief': 'N. Peterman', 'first_name': 'Nathan', 'last_name': 'Peterman', 'position': 'QB', 'age': 23}
{'id': '2169092', 'name_brief': 'B. Peters', 'first_name': 'Brian', 'last_name': 'Peters', 'position': 'LB', 'age': 29}
{'id': '1116940', 'name_brief': 'C. Peters', 'first_name': 'Corey', 'last_name': 'Peters', 'position': 'DL', 'age': 29}
{'id': '1884451', 'name_brief': 'M. Peters', 'first_name': 'Marcus', 'last_name': 'Peters', 'position': 'DB', 'age': 25}
{'id': '2820082', 'name_brief': 'O. Peters', 'first_name': 'Otha', 'last_name': 'Peters', 'position': 'LB', 'age': 24}
{'id': '517568', 'name_brief': 'A. Peterson', 'first_name': 'Adrian', 'last_name': 'Peterson', 'position': 'RB', 'age': 33}
{'id': '1996809', 'name_brief': 'K. Peterson', 'first_name': 'Kevin', 'last_name': 'Peterson', 'position': 'DB', 'age': 24}
{'id': '1632296', 'name_brief': 'P. Peterson', 'first_name': 'Patrick', 'last_name': 'Peterson', 'position': 'DB', 'age': 27}
{'id': '1686061', 'name_brief': 'B. Petty', 'first_name': 'Bryce', 'last_name': 'Petty', 'position': 'QB', 'age': 26}
{'id': '2133817', 'name_brief': 'A. Phillips', 'first_name': 'Adrian', 'last_name': 'Phillips', 'position': 'DB', 'age': 26}
{'id': '2008717', 'name_brief': 'C. Phillips', 'first_name': 'Carroll', 'last_name': 'Phillips', 'position': 'DL', 'age': 25}
{'id': '2130285', 'name_brief': 'D. Phillips', 'first_name': 'Dashaun', 'last_name': 'Phillips', 'position': 'DB', 'age': 27}
{'id': '1117442', 'name_brief': 'J. Phillips', 'first_name': 'John', 'last_name': 'Phillips', 'position': 'TE', 'age': 30}
{'id': '1886787', 'name_brief': 'J. Phillips', 'first_name': 'Jordan', 'last_name': 'Phillips', 'position': 'DL', 'age': 25}
{'id': '1999943', 'name_brief': 'D. Philon', 'first_name': 'Darius', 'last_name': 'Philon', 'position': 'DL', 'age': 24}
{'id': '1851317', 'name_brief': 'M. Pierce', 'first_name': 'Michael', 'last_name': 'Pierce', 'position': 'DL', 'age': 25}
{'id': '2174835', 'name_brief': 'O. Pierre', 'first_name': 'Olsen', 'last_name': 'Pierre', 'position': 'DL', 'age': 26}
{'id': '2129497', 'name_brief': 'K. Pierre-Louis', 'first_name': 'Kevin', 'last_name': 'Pierre-Louis', 'position': 'LB', 'age': 26}
{'id': '1692882', 'name_brief': 'J. Pierre-Paul', 'first_name': 'Jason', 'last_name': 'Pierre-Paul', 'position': 'DL', 'age': 29}
{'id': '2174881', 'name_brief': 'L. Pinkard', 'first_name': 'Larry', 'last_name': 'Pinkard', 'position': 'WR', 'age': 26}
{'id': '2818939', 'name_brief': 'L. Pipkins', 'first_name': 'Lenzy', 'last_name': 'Pipkins', 'position': 'DB', 'age': 24}
{'id': '2818664', 'name_brief': 'O. Pipkins', 'first_name': 'Ondre', 'last_name': 'Pipkins', 'position': 'DL', 'age': 24}
{'id': '1877156', 'name_brief': 'L. Pitts', 'first_name': 'Lafayette', 'last_name': 'Pitts', 'position': 'DB', 'age': 25}
{'id': '1273027', 'name_brief': 'E. Pleasant', 'first_name': 'Eddie', 'last_name': 'Pleasant', 'position': 'DB', 'age': 29}
{'id': '2067042', 'name_brief': 'H. Plinke', 'first_name': 'Hayden', 'last_name': 'Plinke', 'position': 'TE', 'age': 25}
{'id': '1717351', 'name_brief': 'D. Poe', 'first_name': 'Dontari', 'last_name': 'Poe', 'position': 'DL', 'age': 27}
{'id': '2000862', 'name_brief': 'B. Poole', 'first_name': 'Brian', 'last_name': 'Poole', 'position': 'DB', 'age': 25}
{'id': '2257104', 'name_brief': 'T. Pope', 'first_name': 'Troymaine', 'last_name': 'Pope', 'position': 'RB', 'age': 24}
{'id': '2818655', 'name_brief': 'R. Porter', 'first_name': 'Reggie', 'last_name': 'Porter', 'position': 'DB', 'age': 23}
{'id': '1631106', 'name_brief': 'D. Posey', 'first_name': 'DeVier', 'last_name': 'Posey', 'position': 'WR', 'age': 28}
{'id': '431421', 'name_brief': 'P. Posluszny', 'first_name': 'Paul', 'last_name': 'Posluszny', 'position': 'LB', 'age': 33}
{'id': '1996499', 'name_brief': 'D. Powe', 'first_name': 'Darius', 'last_name': 'Powe', 'position': 'WR', 'age': 24}
{'id': '1265393', 'name_brief': 'B. Powell', 'first_name': 'Bilal', 'last_name': 'Powell', 'position': 'RB', 'age': 29}
{'id': '1983792', 'name_brief': 'T. Powell', 'first_name': 'Tyvis', 'last_name': 'Powell', 'position': 'DB', 'age': 24}
{'id': '1665374', 'name_brief': 'J. Poyer', 'first_name': 'Jordan', 'last_name': 'Poyer', 'position': 'DB', 'age': 26}
{'id': '1109832', 'name_brief': 'M. Prater', 'first_name': 'Matt', 'last_name': 'Prater', 'position': 'K', 'age': 33}
{'id': '1824864', 'name_brief': 'D. Prescott', 'first_name': 'Dak', 'last_name': 'Prescott', 'position': 'QB', 'age': 24}
{'id': '2820229', 'name_brief': 'G. President', 'first_name': 'Gimel', 'last_name': 'President', 'position': 'LB', 'age': 24}
{'id': '2083537', 'name_brief': 'B. Price', 'first_name': 'Brian', 'last_name': 'Price', 'position': 'DL', 'age': 23}
{'id': '1877157', 'name_brief': 'E. Price', 'first_name': 'Ejuan', 'last_name': 'Price', 'position': 'LB', 'age': 25}
{'id': '1824325', 'name_brief': 'G. Price', 'first_name': 'Givens', 'last_name': 'Price', 'position': 'DL', 'age': 23}
{'id': '2818952', 'name_brief': 'J. Price', 'first_name': 'Josiah', 'last_name': 'Price', 'position': 'TE', 'age': 24}
{'id': '1697236', 'name_brief': 'S. Price', 'first_name': 'Sheldon', 'last_name': 'Price', 'position': 'DB', 'age': 27}
{'id': '1751796', 'name_brief': 'J. Prosch', 'first_name': 'Jay', 'last_name': 'Prosch', 'position': 'RB', 'age': 25}
{'id': '2005662', 'name_brief': 'C. Prosise', 'first_name': 'C.J.', 'last_name': 'Prosise', 'position': 'RB', 'age': 23}
{'id': '1760327', 'name_brief': 'M. Pruitt', 'first_name': 'MyCole', 'last_name': 'Pruitt', 'position': 'TE', 'age': 26}
{'id': '1631107', 'name_brief': 'T. Pryor', 'first_name': 'Terrelle', 'last_name': 'Pryor', 'position': 'WR', 'age': 28}
{'id': '2008675', 'name_brief': 'H. Pullard', 'first_name': 'Hayes', 'last_name': 'Pullard', 'position': 'LB', 'age': 25}
{'id': '2080156', 'name_brief': 'D. Pumphrey', 'first_name': 'DJ', 'last_name': 'Pumphrey', 'position': 'RB', 'age': 23}
{'id': '2058552', 'name_brief': 'M. Purcell', 'first_name': 'Mike', 'last_name': 'Purcell', 'position': 'DL', 'age': 26}
{'id': '2079708', 'name_brief': 'E. Qualls', 'first_name': 'Elijah', 'last_name': 'Qualls', 'position': 'DL', 'age': 23}
{'id': '1687422', 'name_brief': 'B. Quick', 'first_name': 'Brian', 'last_name': 'Quick', 'position': 'WR', 'age': 28}
{'id': '1674142', 'name_brief': 'G. Quin', 'first_name': 'Glover', 'last_name': 'Quin', 'position': 'DB', 'age': 32}
{'id': '1630332', 'name_brief': 'R. Quinn', 'first_name': 'Robert', 'last_name': 'Quinn', 'position': 'LB', 'age': 27}
{'id': '2818656', 'name_brief': 'B. Radcliff', 'first_name': 'Brandon', 'last_name': 'Radcliff', 'position': 'RB', 'age': 25}
{'id': '2000915', 'name_brief': 'R. Ragland', 'first_name': 'Reggie', 'last_name': 'Ragland', 'position': 'LB', 'age': 24}
{'id': '2071515', 'name_brief': 'J. Ramsey', 'first_name': 'Jalen', 'last_name': 'Ramsey', 'position': 'DB', 'age': 23}
{'id': '2061049', 'name_brief': 'D. Randall', 'first_name': 'Damarious', 'last_name': 'Randall', 'position': 'DB', 'age': 25}
{'id': '1998998', 'name_brief': 'S. Rankins', 'first_name': 'Sheldon', 'last_name': 'Rankins', 'position': 'DL', 'age': 24}
{'id': '1865647', 'name_brief': 'T. Rawls', 'first_name': 'Thomas', 'last_name': 'Rawls', 'position': 'RB', 'age': 24}
{'id': '1860857', 'name_brief': 'S. Ray', 'first_name': 'Shane', 'last_name': 'Ray', 'position': 'LB', 'age': 24}
{'id': '1999329', 'name_brief': 'K. Raymond', 'first_name': 'Kalif', 'last_name': 'Raymond', 'position': 'WR', 'age': 23}
{'id': '1983526', 'name_brief': 'D. Reader', 'first_name': 'D.J.', 'last_name': 'Reader', 'position': 'DL', 'age': 23}
{'id': '2129559', 'name_brief': 'K. Reaser', 'first_name': 'Keith', 'last_name': 'Reaser', 'position': 'DB', 'age': 26}
{'id': '2001828', 'name_brief': 'H. Reddick', 'first_name': 'Haason', 'last_name': 'Reddick', 'position': 'LB', 'age': 23}
{'id': '1995792', 'name_brief': 'W. Redmond', 'first_name': 'Will', 'last_name': 'Redmond', 'position': 'DB', 'age': 24}
{'id': '1113452', 'name_brief': 'B. Reed', 'first_name': 'Brooks', 'last_name': 'Reed', 'position': 'DL', 'age': 31}
{'id': '2131655', 'name_brief': 'J. Reed', 'first_name': 'Jarran', 'last_name': 'Reed', 'position': 'DL', 'age': 25}
{'id': '1691412', 'name_brief': 'J. Reed', 'first_name': 'Jordan', 'last_name': 'Reed', 'position': 'TE', 'age': 27}
{'id': '1999692', 'name_brief': 'K. Reed', 'first_name': 'Kalan', 'last_name': 'Reed', 'position': 'DB', 'age': 24}
{'id': '2185866', 'name_brief': 'T. Reed', 'first_name': 'Trovon', 'last_name': 'Reed', 'position': 'DB', 'age': 27}
{'id': '2061162', 'name_brief': 'J. Reeves-Maybin', 'first_name': 'Jalen', 'last_name': 'Reeves-Maybin', 'position': 'LB', 'age': 23}
{'id': '1752983', 'name_brief': 'C. Reid', 'first_name': 'Caraun', 'last_name': 'Reid', 'position': 'DL', 'age': 26}
{'id': '1737133', 'name_brief': 'E. Reid', 'first_name': 'Eric', 'last_name': 'Reid', 'position': 'DB', 'age': 26}
{'id': '2819972', 'name_brief': 'B. Reilly', 'first_name': 'Brandon', 'last_name': 'Reilly', 'position': 'WR', 'age': 24}
{'id': '516923', 'name_brief': 'D. Revis', 'first_name': 'Darrelle', 'last_name': 'Revis', 'position': 'DB', 'age': 32}
{'id': '1114353', 'name_brief': 'V. Rey', 'first_name': 'Vincent', 'last_name': 'Rey', 'position': 'LB', 'age': 30}
{'id': '2131796', 'name_brief': 'J. Reynolds', 'first_name': 'Josh', 'last_name': 'Reynolds', 'position': 'WR', 'age': 23}
{'id': '2059199', 'name_brief': 'L. Reynolds', 'first_name': 'LaRoy', 'last_name': 'Reynolds', 'position': 'LB', 'age': 27}
{'id': '1825513', 'name_brief': 'L. Rhodes', 'first_name': 'Luke', 'last_name': 'Rhodes', 'position': 'LB', 'age': 25}
{'id': '1665147', 'name_brief': 'X. Rhodes', 'first_name': 'Xavier', 'last_name': 'Rhodes', 'position': 'DB', 'age': 27}
{'id': '2818911', 'name_brief': 'P. Ricard', 'first_name': 'Patrick', 'last_name': 'Ricard', 'position': 'DL', 'age': 23}
{'id': '2174959', 'name_brief': 'D. Rice', 'first_name': 'Denzel', 'last_name': 'Rice', 'position': 'DB', 'age': 25}
{'id': '2237795', 'name_brief': 'J. Richard', 'first_name': 'Jalen', 'last_name': 'Richard', 'position': 'RB', 'age': 24}
{'id': '2708404', 'name_brief': 'J. Richards', 'first_name': 'Jeff', 'last_name': 'Richards', 'position': 'DB', 'age': 27}
{'id': '1851154', 'name_brief': 'J. Richards', 'first_name': 'Jordan', 'last_name': 'Richards', 'position': 'DB', 'age': 25}
{'id': '2818953', 'name_brief': 'H. Richardson', 'first_name': 'Horace', 'last_name': 'Richardson', 'position': 'DB', 'age': 24}
{'id': '1765923', 'name_brief': 'P. Richardson', 'first_name': 'Paul', 'last_name': 'Richardson', 'position': 'WR', 'age': 25}
{'id': '2129526', 'name_brief': 'S. Richardson', 'first_name': 'Shaquille', 'last_name': 'Richardson', 'position': 'DB', 'age': 26}
{'id': '1860858', 'name_brief': 'S. Richardson', 'first_name': 'Sheldon', 'last_name': 'Richardson', 'position': 'DL', 'age': 27}
{'id': '1691614', 'name_brief': 'T. Riddick', 'first_name': 'Theo', 'last_name': 'Riddick', 'position': 'RB', 'age': 26}
{'id': '1996836', 'name_brief': 'H. Ridgeway', 'first_name': 'Hassan', 'last_name': 'Ridgeway', 'position': 'DL', 'age': 23}
{'id': '1244982', 'name_brief': 'S. Ridley', 'first_name': 'Stevan', 'last_name': 'Ridley', 'position': 'RB', 'age': 29}
{'id': '2175077', 'name_brief': 'C. Riley', 'first_name': 'Curtis', 'last_name': 'Riley', 'position': 'DB', 'age': 25}
{'id': '2061250', 'name_brief': 'D. Riley', 'first_name': 'Duke', 'last_name': 'Riley', 'position': 'LB', 'age': 23}
{'id': '2174200', 'name_brief': 'C. Ringo', 'first_name': 'Christian', 'last_name': 'Ringo', 'position': 'DL', 'age': 26}
{'id': '2820012', 'name_brief': 'M. Rios', 'first_name': 'Marcus', 'last_name': 'Rios', 'position': 'DB', 'age': 23}
{'id': '2174201', 'name_brief': 'A. Ripkowski', 'first_name': 'Aaron', 'last_name': 'Ripkowski', 'position': 'RB', 'age': 25}
{'id': '1631841', 'name_brief': 'M. Rivera', 'first_name': 'Mychal', 'last_name': 'Rivera', 'position': 'TE', 'age': 27}
{'id': '2818940', 'name_brief': 'D. Rivers', 'first_name': 'David', 'last_name': 'Rivers', 'position': 'DB', 'age': 23}
{'id': '2081302', 'name_brief': 'D. Rivers', 'first_name': 'Derek', 'last_name': 'Rivers', 'position': 'LB', 'age': 23}
{'id': '493041', 'name_brief': 'P. Rivers', 'first_name': 'Philip', 'last_name': 'Rivers', 'position': 'QB', 'age': 36}
{'id': '1687529', 'name_brief': 'A. Roberts', 'first_name': 'Andre', 'last_name': 'Roberts', 'position': 'WR', 'age': 30}
{'id': '2174219', 'name_brief': 'D. Roberts', 'first_name': 'Darryl', 'last_name': 'Roberts', 'position': 'DB', 'age': 27}
{'id': '2007872', 'name_brief': 'E. Roberts', 'first_name': 'Elandon', 'last_name': 'Roberts', 'position': 'LB', 'age': 23}
{'id': '2082652', 'name_brief': 'M. Roberts', 'first_name': 'Michael', 'last_name': 'Roberts', 'position': 'TE', 'age': 23}
{'id': '2130880', 'name_brief': 'S. Roberts', 'first_name': 'Seth', 'last_name': 'Roberts', 'position': 'WR', 'age': 27}
{'id': '1928408', 'name_brief': 'C. Robertson', 'first_name': 'Craig', 'last_name': 'Robertson', 'position': 'LB', 'age': 30}
{'id': '2237103', 'name_brief': 'P. Robertson', 'first_name': 'Pete', 'last_name': 'Robertson', 'position': 'LB', 'age': 25}
{'id': '1892155', 'name_brief': 'R. Robertson-Harris', 'first_name': 'Roy', 'last_name': 'Robertson-Harris', 'position': 'LB', 'age': 24}
{'id': '1737252', 'name_brief': 'N. Robey-Coleman', 'first_name': 'Nickell', 'last_name': 'Robey-Coleman', 'position': 'DB', 'age': 26}
{'id': '2082728', 'name_brief': 'A. Robinson', 'first_name': "A'Shawn", 'last_name': 'Robinson', 'position': 'DL', 'age': 23}
{'id': '1273600', 'name_brief': 'A. Robinson', 'first_name': 'Aldrick', 'last_name': 'Robinson', 'position': 'WR', 'age': 29}
{'id': '1889923', 'name_brief': 'A. Robinson', 'first_name': 'Allen', 'last_name': 'Robinson', 'position': 'WR', 'age': 24}
{'id': '2061095', 'name_brief': 'D. Robinson', 'first_name': 'Demarcus', 'last_name': 'Robinson', 'position': 'WR', 'age': 23}
{'id': '2174218', 'name_brief': 'E. Robinson', 'first_name': 'Edmond', 'last_name': 'Robinson', 'position': 'LB', 'age': 26}
{'id': '2904243', 'name_brief': 'J. Robinson', 'first_name': 'Jevoni', 'last_name': 'Robinson', 'position': 'TE', 'age': 25}
{'id': '1681961', 'name_brief': 'J. Robinson', 'first_name': 'Josh', 'last_name': 'Robinson', 'position': 'DB', 'age': 27}
{'id': '1245244', 'name_brief': 'K. Robinson', 'first_name': 'Keenan', 'last_name': 'Robinson', 'position': 'LB', 'age': 28}
{'id': '1116562', 'name_brief': 'P. Robinson', 'first_name': 'Patrick', 'last_name': 'Robinson', 'position': 'DB', 'age': 30}
{'id': '2061251', 'name_brief': 'R. Robinson', 'first_name': 'Rashard', 'last_name': 'Robinson', 'position': 'DB', 'age': 22}
{'id': '419760', 'name_brief': 'B. Robison', 'first_name': 'Brian', 'last_name': 'Robison', 'position': 'DL', 'age': 34}
{'id': '1759561', 'name_brief': 'B. Roby', 'first_name': 'Bradley', 'last_name': 'Roby', 'position': 'DB', 'age': 25}
{'id': '2082842', 'name_brief': 'I. Rochell', 'first_name': 'Isaac', 'last_name': 'Rochell', 'position': 'DL', 'age': 22}
{'id': '419780', 'name_brief': 'A. Rodgers', 'first_name': 'Aaron', 'last_name': 'Rodgers', 'position': 'QB', 'age': 34}
{'id': '1631866', 'name_brief': 'J. Rodgers', 'first_name': 'Jacquizz', 'last_name': 'Rodgers', 'position': 'RB', 'age': 28}
{'id': '2914737', 'name_brief': 'K. Rodgers', 'first_name': 'Kacy', 'last_name': 'Rodgers', 'position': 'LB', 'age': 26}
{'id': '2130257', 'name_brief': 'R. Rodgers', 'first_name': 'Richard', 'last_name': 'Rodgers', 'position': 'TE', 'age': 26}
{'id': '1248550', 'name_brief': 'D. Rodgers-Cromartie', 'first_name': 'Dominique', 'last_name': 'Rodgers-Cromartie', 'position': 'DB', 'age': 32}
{'id': '493043', 'name_brief': 'B. Roethlisberger', 'first_name': 'Ben', 'last_name': 'Roethlisberger', 'position': 'QB', 'age': 36}
{'id': '2010688', 'name_brief': 'C. Rogers', 'first_name': 'Chester', 'last_name': 'Rogers', 'position': 'WR', 'age': 24}
{'id': '2174966', 'name_brief': 'E. Rogers', 'first_name': 'Eli', 'last_name': 'Rogers', 'position': 'WR', 'age': 25}
